Hash,TTP List,YARA List,API List,First Time Submission,Number of Nodes,Number of Edges,Type of C2
58c1dbe55d5dc8abc29ef21c26a42a8b23de9167647aa67c1c46c6c80dabf898,[],[],"['CloseHandle', 'ConnectNamedPipe', 'CreateFileA', 'CreateNamedPipeA', 'CreateThread', 'DeleteCriticalSection', 'EnterCriticalSection', 'FreeLibrary', 'GetCurrentProcess', 'GetCurrentProcessId', 'GetCurrentThreadId', 'GetLastError', 'GetModuleHandleA', 'GetProcAddress', 'GetStartupInfoA', 'GetSystemTimeAsFileTime', 'GetTickCount', 'InitializeCriticalSection', 'LeaveCriticalSection', 'LoadLibraryA', 'LoadLibraryW', 'QueryPerformanceCounter', 'ReadFile', 'SetUnhandledExceptionFilter', 'Sleep', 'TerminateProcess', 'TlsGetValue', 'UnhandledExceptionFilter', 'VirtualAlloc', 'VirtualProtect', 'VirtualQuery', 'WriteFile', '__dllonexit', '__getmainargs', '__set_app_type', '_amsg_exit', '_cexit', '_initterm', '_lock', '_onexit', '_unlock', 'abort', 'calloc', 'exit', 'fprintf', 'free', 'fwrite', 'malloc', 'memcpy', 'signal', 'sprintf', 'strlen', 'strncmp', 'vfprintf']",2023-03-18,0,0,CobaltStrike
5b2d046064d85578abc5e7ff686db9e20b8008aa72be99d10370551fe70d51b6,[],"['Windows_API_Function', 'Windows_API_Function', 'HKTL_CobaltStrike_Beacon_Strings', 'HKTL_Win_CobaltStrike', 'CobaltStrike_C2_Encoded_XOR_Config_Indicator', 'SUSP_XORed_Mozilla', 'Cobaltbaltstrike_Beacon_x64', 'CobaltStrike_MZ_Launcher', 'CobaltStrike_Sleeve_BeaconLoader_VA_x64_o_v4_3_v4_4_v4_5_and_v4_6', 'Windows_Trojan_CobaltStrike_f0b627fc', 'Windows_Trojan_CobaltStrike_3dc22d14', 'Windows_Trojan_CobaltStrike_1787eef5', 'CobaltStrikeBeacon', 'trojan_win_cobaltstrike', 'Windows_API_Function']","['CloseHandle', 'ConnectNamedPipe', 'CreateFileA', 'CreateNamedPipeA', 'CreateThread', 'DeleteCriticalSection', 'EnterCriticalSection', 'FreeLibrary', 'GetCurrentProcess', 'GetCurrentProcessId', 'GetCurrentThreadId', 'GetLastError', 'GetModuleHandleA', 'GetProcAddress', 'GetStartupInfoA', 'GetSystemTimeAsFileTime', 'GetTickCount', 'InitializeCriticalSection', 'LeaveCriticalSection', 'LoadLibraryA', 'LoadLibraryW', 'QueryPerformanceCounter', 'ReadFile', 'SetUnhandledExceptionFilter', 'Sleep', 'TerminateProcess', 'TlsGetValue', 'UnhandledExceptionFilter', 'VirtualAlloc', 'VirtualProtect', 'VirtualQuery', 'WriteFile', '__dllonexit', '__getmainargs', '__set_app_type', '_amsg_exit', '_cexit', '_initterm', '_lock', '_onexit', '_unlock', 'abort', 'calloc', 'exit', 'fprintf', 'free', 'fwrite', 'malloc', 'memcpy', 'signal', 'sprintf', 'strlen', 'strncmp', 'vfprintf']",2023-01-08,0,0,CobaltStrike
601421ad80704fa48cf10d3481751a17ae0a7970f0aa2903978fcfa34d270248,"['T1134.004', 'T1027', 'T1497.001', 'T1083', 'T1016']",[],"['DeleteCriticalSection', 'DeleteProcThreadAttributeList', 'EnterCriticalSection', 'GetLastError', 'GetModuleHandleW', 'GetProcAddress', 'GetProcessHeap', 'HeapAlloc', 'HeapFree', 'InitializeCriticalSection', 'InitializeProcThreadAttributeList', 'LeaveCriticalSection', 'Sleep', 'TlsGetValue', 'UpdateProcThreadAttribute', 'VirtualProtect', 'VirtualQuery', 'WideCharToMultiByte', '__iob_func', '_amsg_exit', '_initterm', '_lock', '_unlock', '_vscprintf', '_vsnprintf', 'abort', 'calloc', 'free', 'fwrite', 'malloc', 'realloc', 'strcat', 'strcmp', 'strlen', 'strncmp', 'strstr', 'strtok', 'vfprintf', 'wcscmp', 'wcslen', 'DsRoleFreeMemory', 'DsRoleGetPrimaryDomainInformation', 'SHGetKnownFolderPath', 'StrStrIW', 'CharUpperA']",2023-05-08,580,653,CobaltStrike
62b5bfb4c03f175ba2b202de208a716db904be695633d770aa696f38f610a2b7,"['T1134.004', 'T1562.001', 'T1027', 'T1027.005', 'T1087', 'T1083', 'T1057', 'T1518', 'T1082', 'T1016', 'T1033', 'T1134', 'T1134.001']","['INDICATOR_SUSPICIOUS_ReflectiveLoader', 'CobaltStrike_C2_Encoded_XOR_Config_Indicator', 'SUSP_XORed_Mozilla', 'CobaltStrike_MZ_Launcher', 'CobaltStrike_Sleep_Decoder_Indicator', 'HKTL_CobaltStrike_Beacon_4_2_Decrypt', 'HKTL_CobaltStrike_SleepMask_Jul22', 'ReflectiveLoader', 'HKTL_Meterpreter_inMemory', 'CobaltStrike_Sleeve_BeaconLoader_VA_x64_o_v4_3_v4_4_v4_5_and_v4_6', 'CobaltStrike_Sleeve_Beacon_x64_v4_5_variant', 'Windows_Trojan_CobaltStrike_f0b627fc', 'Windows_Trojan_CobaltStrike_1787eef5', 'Windows_Trojan_CobaltStrike_663fc95d', 'Windows_Trojan_CobaltStrike_b54b94ac', 'CobaltStrikeBeacon', 'MALW_cobaltrike', 'ReflectiveLoader']","['VirtualProtectEx', 'TerminateProcess', 'ReadProcessMemory', 'WriteProcessMemory', 'GetThreadContext', 'ResumeThread', 'CreateProcessA', 'GetCurrentDirectoryW', 'GetFullPathNameA', 'GetLogicalDrives', 'FindClose', 'SystemTimeToTzSpecificLocalTime', 'FileTimeToSystemTime', 'ExpandEnvironmentStringsA', 'GetFileAttributesA', 'FindFirstFileA', 'FindNextFileA', 'CopyFileA', 'MoveFileA', 'OpenProcess', 'GetCurrentProcessId', 'VirtualAllocEx', 'CreateThread', 'OpenThread', 'CreateToolhelp32Snapshot', 'Thread32First', 'Thread32Next', 'CreateRemoteThread', 'SetThreadContext', 'VirtualProtect', 'MapViewOfFile', 'UnmapViewOfFile', 'CreateFileMappingA', 'Wow64GetThreadContext', 'Wow64SetThreadContext', 'SetLastError', 'SetNamedPipeHandleState', 'PeekNamedPipe', 'CreateFileA', 'WaitNamedPipeA', 'GetModuleFileNameA', 'GetComputerNameA', 'GetVersionExA', 'GetACP', 'GetOEMCP', 'HeapAlloc', 'CreateNamedPipeA', 'GetProcessHeap', 'InitializeProcThreadAttributeList', 'DeleteProcThreadAttributeList', 'SetErrorMode', 'UpdateProcThreadAttribute', 'DuplicateHandle', 'ProcessIdToSessionId', 'Process32First', 'Process32Next', 'VirtualQuery', 'ExitProcess', 'ExitThread', 'ConnectNamedPipe', 'ReadFile', 'GetCurrentThread', 'GetCurrentProcess', 'MultiByteToWideChar', 'GetCurrentDirectoryA', 'SetCurrentDirectoryA', 'GetStartupInfoA', 'DisconnectNamedPipe', 'CreatePipe', 'GetTickCount', 'GetLocalTime', 'CloseHandle', 'FlushFileBuffers', 'WriteFile', 'WaitForSingleObject', 'GetLastError', 'Sleep', 'GetModuleHandleA', 'RaiseException', 'SetEnvironmentVariableW', 'SetEnvironmentVariableA', 'LoadLibraryA', 'VirtualFree', 'VirtualAlloc', 'SetEndOfFile', 'CreateFileW', 'WriteConsoleW', 'SetStdHandle', 'GetStringTypeW', 'LCMapStringW', 'CompareStringW', 'HeapSize', 'LoadLibraryW', 'OutputDebugStringW', 'FreeEnvironmentStringsW', 'GetEnvironmentStringsW', 'QueryPerformanceCounter', 'RemoveDirectoryW', 'CreateDirectoryW', 'DeleteFileW', 'GetFileType', 'SetFilePointerEx', 'SetFilePointer', 'ReadConsoleW', 'GetConsoleMode', 'GetConsoleCP', 'WideCharToMultiByte', 'GetCPInfo', 'GetProcAddress', 'HeapFree', 'FreeLibrary', 'EncodePointer', 'DecodePointer', 'GetModuleHandleExW', 'AreFileApisANSI', 'GetSystemTimeAsFileTime', 'HeapReAlloc', 'GetCommandLineA', 'GetCurrentThreadId', 'GetStdHandle', 'GetModuleFileNameW', 'IsDebuggerPresent', 'IsProcessorFeaturePresent', 'EnterCriticalSection', 'LeaveCriticalSection', 'InitializeCriticalSectionAndSpinCount', 'DeleteCriticalSection', 'RtlCaptureContext', 'RtlLookupFunctionEntry', 'RtlVirtualUnwind', 'UnhandledExceptionFilter', 'SetUnhandledExceptionFilter', 'TlsAlloc', 'TlsGetValue', 'TlsSetValue', 'TlsFree', 'GetStartupInfoW', 'GetModuleHandleW', 'LoadLibraryExW', 'RtlUnwindEx', 'IsValidCodePage', 'GetTokenInformation', 'OpenProcessToken', 'CryptReleaseContext', 'CryptAcquireContextA', 'CryptGenRandom', 'CheckTokenMembership', 'DuplicateTokenEx', 'LogonUserA', 'LookupAccountSidA', 'FreeSid', 'AllocateAndInitializeSid', 'ImpersonateNamedPipeClient', 'RevertToSelf', 'GetUserNameA', 'CreateProcessWithTokenW', 'CreateProcessWithLogonW', 'CreateProcessAsUserA', 'ImpersonateLoggedOnUser', 'LookupPrivilegeValueA', 'AdjustTokenPrivileges', 'OpenThreadToken', 'InternetReadFile', 'InternetCloseHandle', 'InternetConnectA', 'InternetQueryDataAvailable', 'InternetQueryOptionA', 'InternetSetOptionA', 'InternetSetStatusCallback', 'HttpOpenRequestA', 'HttpAddRequestHeadersA', 'HttpSendRequestA', 'HttpQueryInfoA', 'InternetOpenA', 'Ordinal_19', 'Ordinal_4', 'WSASocketA', 'WSAIoctl', 'Ordinal_23', 'Ordinal_115', 'Ordinal_3', 'Ordinal_14', 'Ordinal_9', 'Ordinal_8', 'Ordinal_52', 'Ordinal_15', 'Ordinal_10', 'Ordinal_16', 'Ordinal_22', 'Ordinal_111', 'Ordinal_151', 'Ordinal_1', 'Ordinal_2', 'Ordinal_13', 'Ordinal_18', 'Ordinal_116']",2023-05-10,0,0,CobaltStrike
62de3d3bf07c3574fe6c9497526a7c097e2d4384d345f18c8b07edd11716333a,"['T1057', 'T1082']",[],"['HeapUnlock', 'HeapWalk', 'GetSystemInfo', 'VirtualProtect', 'VirtualFree', 'VirtualQuery', 'GetModuleFileNameA', 'GetModuleHandleA', 'GetModuleHandleExA', 'GetProcAddress', 'LoadLibraryA', 'CloseHandle', 'HeapDestroy', 'HeapAlloc', 'HeapReAlloc', 'HeapFree', 'GetCurrentProcess', 'HeapLock', 'GetCurrentThreadId', 'OpenThread', 'SuspendThread', 'ResumeThread', 'GetThreadContext', 'SetThreadContext', 'FlushInstructionCache', 'GetModuleHandleW', 'CreateToolhelp32Snapshot', 'Thread32First', 'Thread32Next', 'VirtualAlloc', 'InitializeCriticalSection', 'EnterCriticalSection', 'LeaveCriticalSection', 'DeleteCriticalSection', 'CreateFileW', 'HeapCreate', 'CreateThread', 'GetCurrentProcessId', 'Sleep', 'UnhandledExceptionFilter', 'SetUnhandledExceptionFilter', 'TerminateProcess', 'IsProcessorFeaturePresent', 'QueryPerformanceCounter', 'GetSystemTimeAsFileTime', 'InitializeSListHead', 'IsDebuggerPresent', 'GetStartupInfoW', 'InterlockedFlushSList', 'RtlUnwind', 'GetLastError', 'SetLastError', 'InitializeCriticalSectionAndSpinCount', 'TlsAlloc', 'TlsGetValue', 'TlsSetValue', 'TlsFree', 'FreeLibrary', 'LoadLibraryExW', 'RaiseException', 'ExitProcess', 'GetModuleHandleExW', 'GetModuleFileNameW', 'GetStdHandle', 'GetFileType', 'LCMapStringW', 'FindClose', 'FindFirstFileExW', 'FindNextFileW', 'IsValidCodePage', 'GetACP', 'GetOEMCP', 'GetCPInfo', 'GetCommandLineA', 'GetCommandLineW', 'MultiByteToWideChar', 'WideCharToMultiByte', 'GetEnvironmentStringsW', 'FreeEnvironmentStringsW', 'GetProcessHeap', 'SetFilePointerEx', 'GetStringTypeW', 'SetStdHandle', 'HeapSize', 'FlushFileBuffers', 'WriteFile', 'GetConsoleOutputCP', 'GetConsoleMode', 'DecodePointer', 'WriteConsoleW', 'CryptReleaseContext', 'CryptAcquireContextA', 'CryptGenRandom']",2023-02-20,0,0,CobaltStrike
63abe27fb9a612a4e34cf1e5859e300a0c71fc599c740b5bf4bc297f216f4b33,[],"['HKTL_Imphashes_Aug22_1', 'CobaltStrike_Resources_Artifact64_v3_14_to_v4_x', 'Windows_Trojan_CobaltStrike_7f8da98a']","['CloseHandle', 'ConnectNamedPipe', 'CreateFileA', 'CreateNamedPipeA', 'CreateThread', 'DeleteCriticalSection', 'EnterCriticalSection', 'GetCurrentProcess', 'GetCurrentProcessId', 'GetCurrentThreadId', 'GetLastError', 'GetModuleHandleA', 'GetProcAddress', 'GetStartupInfoA', 'GetSystemTimeAsFileTime', 'GetTickCount', 'InitializeCriticalSection', 'LeaveCriticalSection', 'LoadLibraryW', 'QueryPerformanceCounter', 'ReadFile', 'RtlAddFunctionTable', 'RtlLookupFunctionEntry', 'RtlVirtualUnwind', 'SetUnhandledExceptionFilter', 'Sleep', 'TerminateProcess', 'TlsGetValue', 'UnhandledExceptionFilter', 'VirtualAlloc', 'VirtualProtect', 'VirtualQuery', 'WriteFile', '__C_specific_handler', '__dllonexit', '__getmainargs', '__iob_func', '__set_app_type', '_amsg_exit', '_cexit', '_initterm', '_lock', '_onexit', '_unlock', 'abort', 'calloc', 'exit', 'fprintf', 'free', 'fwrite', 'malloc', 'memcpy', 'signal', 'sprintf', 'strlen', 'strncmp', 'vfprintf']",2023-05-08,0,0,CobaltStrike
6545de8aaa1428dd634c31d5205360a32f0dbc3c81bf1322ee0441f97052b4fa,[],['Windows_Trojan_CobaltStrike_7f8da98a'],"['CloseHandle', 'ConnectNamedPipe', 'CreateFileA', 'CreateNamedPipeA', 'CreateThread', 'DeleteCriticalSection', 'EnterCriticalSection', 'GetCurrentProcess', 'GetCurrentProcessId', 'GetCurrentThreadId', 'GetLastError', 'GetModuleHandleA', 'GetProcAddress', 'GetStartupInfoA', 'GetSystemTimeAsFileTime', 'GetTickCount', 'InitializeCriticalSection', 'LeaveCriticalSection', 'QueryPerformanceCounter', 'ReadFile', 'RtlAddFunctionTable', 'RtlLookupFunctionEntry', 'RtlVirtualUnwind', 'SetUnhandledExceptionFilter', 'Sleep', 'TerminateProcess', 'TlsGetValue', 'UnhandledExceptionFilter', 'VirtualAlloc', 'VirtualProtect', 'VirtualQuery', 'WriteFile', '__C_specific_handler', '__getmainargs', '__iob_func', '__set_app_type', '_amsg_exit', '_cexit', '_initterm', '_onexit', 'abort', 'calloc', 'exit', 'fprintf', 'free', 'fwrite', 'malloc', 'memcpy', 'signal', 'sprintf', 'strlen', 'strncmp', 'vfprintf']",2023-03-21,0,0,CobaltStrike
6629f8a21829490945d20f755c2d2ee38b94d9d52f050402861c88e9e82c0361,[],[],"['CloseHandle', 'ConnectNamedPipe', 'CreateFileA', 'CreateNamedPipeA', 'CreateThread', 'DeleteCriticalSection', 'EnterCriticalSection', 'GetCurrentProcess', 'GetCurrentProcessId', 'GetCurrentThreadId', 'GetLastError', 'GetModuleHandleA', 'GetProcAddress', 'GetStartupInfoA', 'GetSystemTimeAsFileTime', 'GetTickCount', 'InitializeCriticalSection', 'LeaveCriticalSection', 'QueryPerformanceCounter', 'ReadFile', 'RtlAddFunctionTable', 'RtlLookupFunctionEntry', 'RtlVirtualUnwind', 'SetUnhandledExceptionFilter', 'Sleep', 'TerminateProcess', 'TlsGetValue', 'UnhandledExceptionFilter', 'VirtualAlloc', 'VirtualProtect', 'VirtualQuery', 'WriteFile', '__C_specific_handler', '__getmainargs', '__iob_func', '__set_app_type', '_amsg_exit', '_cexit', '_initterm', '_onexit', 'abort', 'calloc', 'exit', 'fprintf', 'free', 'fwrite', 'malloc', 'memcpy', 'signal', 'sprintf', 'strlen', 'strncmp', 'vfprintf']",2023-07-20,0,0,CobaltStrike
66cc4886c99469c92043bcc7dca6c8ef66f3597f8478da8391fe38d3e64ac84a,[],"['CobaltStrike_Sleeve_BeaconLoader_HA_x86_o_v4_3_v4_4_v4_5_and_v4_6', 'CobaltStrike_Sleeve_BeaconLoader_MVF_x86_o_v4_3_v4_4_v4_5_and_v4_6']","['FreeLibrary', 'GetProcAddress', 'VirtualAlloc', 'VirtualFree', 'VirtualProtect', 'HeapAlloc', 'HeapFree', 'GetProcessHeap', 'SetLastError', 'GetNativeSystemInfo', 'lstrlenA', 'LoadLibraryA', 'IsBadReadPtr', 'GetThreadLocale', 'InitializeCriticalSection', 'EnterCriticalSection', 'LeaveCriticalSection', 'DeleteCriticalSection', 'LoadResource', 'SizeofResource', 'GetModuleFileNameA', 'FindResourceA', 'MultiByteToWideChar', 'GetModuleHandleA', 'SetEndOfFile', 'WriteConsoleW', 'HeapSize', 'CreateFileW', 'GetConsoleCP', 'CloseHandle', 'InitializeCriticalSectionAndSpinCount', 'SetEvent', 'ResetEvent', 'WaitForSingleObjectEx', 'CreateEventW', 'GetModuleHandleW', 'UnhandledExceptionFilter', 'SetUnhandledExceptionFilter', 'GetCurrentProcess', 'TerminateProcess', 'IsProcessorFeaturePresent', 'IsDebuggerPresent', 'GetStartupInfoW', 'QueryPerformanceCounter', 'GetCurrentProcessId', 'GetCurrentThreadId', 'GetSystemTimeAsFileTime', 'InitializeSListHead', 'RtlUnwind', 'RaiseException', 'GetLastError', 'EncodePointer', 'TlsAlloc', 'TlsGetValue', 'TlsSetValue', 'TlsFree', 'LoadLibraryExW', 'WideCharToMultiByte', 'ReadFile', 'ExitProcess', 'GetModuleHandleExW', 'GetStdHandle', 'WriteFile', 'GetCommandLineA', 'GetCommandLineW', 'GetACP', 'HeapReAlloc', 'GetStringTypeW', 'CompareStringW', 'LCMapStringW', 'GetFileType', 'GetConsoleMode', 'ReadConsoleW', 'SetFilePointerEx', 'WaitForSingleObject', 'GetExitCodeProcess', 'CreateProcessA', 'GetFileAttributesExW', 'FindClose', 'FindFirstFileExA', 'FindNextFileA', 'IsValidCodePage', 'GetOEMCP', 'GetCPInfo', 'GetEnvironmentStringsW', 'FreeEnvironmentStringsW', 'SetEnvironmentVariableA', 'SetStdHandle', 'FlushFileBuffers', 'DecodePointer', 'LoadStringA', 'PathFindFileNameA']",2023-06-22,0,0,CobaltStrike
66f99d00978c99f2b5025ad213732f1543365a5cd55949736fa51552c21d25fa,"['T1027', 'T1027.005']",[],"['WriteConsoleW', 'SetEndOfFile', 'FreeEnvironmentStringsW', 'GetEnvironmentStringsW', 'GetOEMCP', 'SetEnvironmentVariableA', 'HeapSize', 'IsDebuggerPresent', 'WriteFile', 'ReadFile', 'FreeLibrary', 'GetProcAddress', 'HeapFree', 'GetProcessHeap', 'GetModuleHandleA', 'GetLastError', 'WideCharToMultiByte', 'IsValidCodePage', 'FindNextFileA', 'FindFirstFileExA', 'FindClose', 'EnterCriticalSection', 'LeaveCriticalSection', 'DeleteCriticalSection', 'MultiByteToWideChar', 'EncodePointer', 'DecodePointer', 'SetLastError', 'InitializeCriticalSectionAndSpinCount', 'SwitchToThread', 'TlsAlloc', 'TlsGetValue', 'TlsSetValue', 'TlsFree', 'GetSystemTimeAsFileTime', 'GetModuleHandleW', 'CompareStringW', 'LCMapStringW', 'GetLocaleInfoW', 'GetStringTypeW', 'GetCPInfo', 'QueryPerformanceCounter', 'GetCurrentProcessId', 'GetCurrentThreadId', 'InitializeSListHead', 'RtlCaptureContext', 'RtlLookupFunctionEntry', 'RtlVirtualUnwind', 'RtlUnwind', 'UnhandledExceptionFilter', 'SetUnhandledExceptionFilter', 'GetStartupInfoW', 'IsProcessorFeaturePresent', 'GetCurrentProcess', 'TerminateProcess', 'RtlUnwindEx', 'RtlPcToFileHeader', 'RaiseException', 'LoadLibraryExW', 'CreateFileW', 'GetDriveTypeW', 'GetFileType', 'CloseHandle', 'PeekNamedPipe', 'SystemTimeToTzSpecificLocalTime', 'FileTimeToSystemTime', 'GetStdHandle', 'GetModuleFileNameA', 'ExitProcess', 'GetModuleHandleExW', 'GetCommandLineA', 'GetCommandLineW', 'GetACP', 'HeapAlloc', 'HeapReAlloc', 'IsValidLocale', 'GetUserDefaultLCID', 'EnumSystemLocalesW', 'FlushFileBuffers', 'GetConsoleCP', 'GetConsoleMode', 'ReadConsoleW', 'SetFilePointerEx', 'GetCurrentDirectoryW', 'GetFullPathNameW', 'SetStdHandle', 'GetTimeZoneInformation', 'EnumChildWindows', 'UuidFromStringA']",2023-05-23,0,0,CobaltStrike
67f83398e4b96573dd999384827d0441f8b3face1e8395f5533c1d95e9c3cacd,[],"['SUSP_PS1_FromBase64String_Content_Indicator', 'CobaltStrike_Resources_Command_Ps1_v2_5_to_v3_7_and_Resources_Compress_Ps1_v3_8_to_v4_x']","['WriteConsoleW', 'SetEndOfFile', 'FreeEnvironmentStringsW', 'GetEnvironmentStringsW', 'GetOEMCP', 'SetEnvironmentVariableA', 'HeapSize', 'IsDebuggerPresent', 'WriteFile', 'ReadFile', 'FreeLibrary', 'GetProcAddress', 'HeapFree', 'GetProcessHeap', 'GetModuleHandleA', 'GetLastError', 'WideCharToMultiByte', 'IsValidCodePage', 'FindNextFileA', 'FindFirstFileExA', 'FindClose', 'EnterCriticalSection', 'LeaveCriticalSection', 'DeleteCriticalSection', 'MultiByteToWideChar', 'EncodePointer', 'DecodePointer', 'SetLastError', 'InitializeCriticalSectionAndSpinCount', 'SwitchToThread', 'TlsAlloc', 'TlsGetValue', 'TlsSetValue', 'TlsFree', 'GetSystemTimeAsFileTime', 'GetModuleHandleW', 'CompareStringW', 'LCMapStringW', 'GetLocaleInfoW', 'GetStringTypeW', 'GetCPInfo', 'QueryPerformanceCounter', 'GetCurrentProcessId', 'GetCurrentThreadId', 'InitializeSListHead', 'RtlCaptureContext', 'RtlLookupFunctionEntry', 'RtlVirtualUnwind', 'RtlUnwind', 'UnhandledExceptionFilter', 'SetUnhandledExceptionFilter', 'GetStartupInfoW', 'IsProcessorFeaturePresent', 'GetCurrentProcess', 'TerminateProcess', 'RtlUnwindEx', 'RtlPcToFileHeader', 'RaiseException', 'LoadLibraryExW', 'CreateFileW', 'GetDriveTypeW', 'GetFileType', 'CloseHandle', 'PeekNamedPipe', 'SystemTimeToTzSpecificLocalTime', 'FileTimeToSystemTime', 'GetStdHandle', 'GetModuleFileNameA', 'ExitProcess', 'GetModuleHandleExW', 'GetCommandLineA', 'GetCommandLineW', 'GetACP', 'HeapAlloc', 'HeapReAlloc', 'IsValidLocale', 'GetUserDefaultLCID', 'EnumSystemLocalesW', 'FlushFileBuffers', 'GetConsoleCP', 'GetConsoleMode', 'ReadConsoleW', 'SetFilePointerEx', 'GetCurrentDirectoryW', 'GetFullPathNameW', 'SetStdHandle', 'GetTimeZoneInformation', 'EnumChildWindows', 'UuidFromStringA']",2023-03-27,0,0,CobaltStrike
6814b1a19a671a9e76b114d1d64105ab65e2ce991f466ecfb5c1f2e8d96fa532,[],[],"['WriteFile', 'WriteConsoleW', 'WaitForMultipleObjects', 'WaitForSingleObject', 'VirtualQuery', 'VirtualFree', 'VirtualAlloc', 'TlsAlloc', 'SwitchToThread', 'SuspendThread', 'SetWaitableTimer', 'SetUnhandledExceptionFilter', 'SetProcessPriorityBoost', 'SetEvent', 'SetErrorMode', 'SetConsoleCtrlHandler', 'ResumeThread', 'PostQueuedCompletionStatus', 'LoadLibraryA', 'LoadLibraryW', 'SetThreadContext', 'GetThreadContext', 'GetSystemInfo', 'GetSystemDirectoryA', 'GetStdHandle', 'GetQueuedCompletionStatusEx', 'GetProcessAffinityMask', 'GetProcAddress', 'GetEnvironmentStringsW', 'GetConsoleMode', 'FreeEnvironmentStringsW', 'ExitProcess', 'DuplicateHandle', 'CreateWaitableTimerExW', 'CreateThread', 'CreateIoCompletionPort', 'CreateFileA', 'CreateEventA', 'CloseHandle', 'AddVectoredExceptionHandler']",2023-04-25,16901,20864,CobaltStrike
6a289f491c8d5d789e31e89c73ba06ef6fc075458a1106b7213b29da798f6c03,[],"['CobaltStrike_Resources_Artifact64_v3_14_to_v4_x', 'Windows_Trojan_CobaltStrike_7f8da98a']","['CloseHandle', 'ConnectNamedPipe', 'CreateFileA', 'CreateNamedPipeA', 'CreateThread', 'DeleteCriticalSection', 'EnterCriticalSection', 'GetCurrentProcess', 'GetCurrentProcessId', 'GetCurrentThreadId', 'GetLastError', 'GetModuleHandleA', 'GetProcAddress', 'GetSystemTimeAsFileTime', 'GetTickCount', 'InitializeCriticalSection', 'LeaveCriticalSection', 'LoadLibraryW', 'QueryPerformanceCounter', 'ReadFile', 'RtlAddFunctionTable', 'RtlLookupFunctionEntry', 'RtlVirtualUnwind', 'SetUnhandledExceptionFilter', 'Sleep', 'TerminateProcess', 'TlsGetValue', 'UnhandledExceptionFilter', 'VirtualAlloc', 'VirtualProtect', 'VirtualQuery', 'WriteFile', '__dllonexit', '__iob_func', '_amsg_exit', '_initterm', '_lock', '_onexit', '_unlock', 'abort', 'calloc', 'free', 'fwrite', 'malloc', 'memcpy', 'signal', 'sprintf', 'strlen', 'strncmp', 'vfprintf']",2023-01-08,0,0,CobaltStrike
6a78c66b2a1ef44584c3b1bac11649275cac70dd5768bcdeeb3c439420354c01,[],['Windows_Trojan_CobaltStrike_7f8da98a'],"['CloseHandle', 'ConnectNamedPipe', 'CreateFileA', 'CreateNamedPipeA', 'CreateThread', 'DeleteCriticalSection', 'EnterCriticalSection', 'GetCurrentProcess', 'GetCurrentProcessId', 'GetCurrentThreadId', 'GetLastError', 'GetModuleHandleA', 'GetProcAddress', 'GetStartupInfoA', 'GetSystemTimeAsFileTime', 'GetTickCount', 'InitializeCriticalSection', 'LeaveCriticalSection', 'QueryPerformanceCounter', 'ReadFile', 'RtlAddFunctionTable', 'RtlLookupFunctionEntry', 'RtlVirtualUnwind', 'SetUnhandledExceptionFilter', 'Sleep', 'TerminateProcess', 'TlsGetValue', 'UnhandledExceptionFilter', 'VirtualAlloc', 'VirtualProtect', 'VirtualQuery', 'WriteFile', '__C_specific_handler', '__getmainargs', '__iob_func', '__set_app_type', '_amsg_exit', '_cexit', '_initterm', '_onexit', 'abort', 'calloc', 'exit', 'fprintf', 'free', 'fwrite', 'malloc', 'memcpy', 'signal', 'sprintf', 'strlen', 'strncmp', 'vfprintf']",2023-02-28,0,0,CobaltStrike
